29274
4810,아이스 크로칸 슈,80,135,,7,,0,7,,2.73
4811,미니 허니브레드 _ 플레인,130,280.01,,2.01,,0,1,,12.14
4812,미니 허니브레드 _ 초코,130,288.04,,2.03,,0,,,12.14
4813,미니 허니브레드 _ 카라멜,130,276.34,,1.77,,0,,,12.14
4814,미니 허니브레드 _ 녹차,130,270.1,,1.8,,0,13,,12.14
4815,컬러 베이글,110,161,,6.3,,0,8,,0
4816,버터 카야 토스트,128,131.4,,9,,0,6.57,,0
4817,카야토스트,89,501,,20,,0,25,,6
4818,블루베리 토스트,95,514,,8,,0,26,,5
4819,크림치즈 프레즐,99,310,,7,,0,16,,3
4820,스낵의 정석(오리지널),30,40,,2,,6,2,,0.4
4821,스낵의 정석(그린애플),30,70,,3,,10,4,,0.3
4822,더치커피(에티오피아 예가체프),375,0,,2.5,,0,,,4
4823,더치커피(케냐AA),375,0,,2,,0,,,0
4824,더치커피(에티오피아 예가체프),1000,6.7,,6.7,,0,,,0
4825,더치커피(케냐AA),1000,157.8,,2,,0,,,1.4
4826,오리지널 핫도그,143,292,,14.3,,4,,,4.6
4827,어니언 핫도그,156,359,,14.3,,6.9,,,5.7
4828,렐리쉬 핫도그,173,322,,14.7,,4,,,4.6
4829,화이트 렐리쉬 핫도그,178,342,,16,,6,,,6.9
4830,할리피뇨치즈 핫도그,178,342,,16,,6,,,6.9
4831,시카고 핫도그,181,305,,14.7,,4.3,,,4.6
4832,칠리치즈 핫도그,161,350,,16.2,,7.1,,,5.6
4833,튜나마요 핫도그,161,383,,16.2,,7.1,,,5.6
4834,페퍼로니 핫도그,161,398,,16.2,,7.1,,,5.6
4835,어니언링 핫도그,199,515,,16.7,,9.9,,,7.2
4836,스파이스치킨 핫도그,194,363,,20.5,,10.5,,,5
4837,치즈불고기 핫도그,186,421,,24.8,,9.6,,,8.6
4838,고르곤졸라 핫도그,152,373,,20.2,,4,,,7.7
4839,치킨텐더 핫도그,174,330,,13.4,,7.9,,,3.5
4840,아메리카노 HOT,290,34,,1.1,,0,,,0
4841,아메리카노 ICE,390,34,,1.1,,0,,,0
4842,카페라떼 HOT,300,192,,8.6,,0,,,0
4843,카페라떼 ICE,390,160,,7.1,,0,,,0
4844,카페모카 HOT,284,296,,7.9,,25.7,,,0
4845,카페모카 ICE,390,264,,6.4,,25.7,,,0
4846,카라멜모카 HOT,279,270,,7.5,,22.1,,,0
4847,카라멜모카 ICE,390,238,,6,,22.1,,,0
4848,카라멜라떼 HOT,320,257,,8.6,,16.1,,,0
4849,카라멜라떼 ICE,390,213,,6.5,,16.1,,,0
4850,카라멜마끼아또 HOT,294,243,,7.1,,18.8,,,0
4851,카라멜마끼아또 ICE,390,211,,5.6,,18.8,,,0
4852,카푸치노 HOT,270,148,,6.5,,0,,,0
4853,카푸치노 ICE,390,129,,5.6,,0,,,0
4854,초코라떼 HOT,290,277,,8.2,,22.7,,,0
4855,초코라떼 ICE,390,245,,6.7,,22.7,,,0
4856,바닐라카페라떼 HOT,320,260,,8.6,,16.9,,,0
4857,바닐라카페라떼 ICE,390,216,,6.5,,16.9,,,0
4858,그린티라떼 HOT,280,269,,10.5,,18,,,0
4859,그린티라떼 ICE,390,237,,9,,18,,,0
4860,블랙빈 라떼 HOT,280,270,,8.3,,25.5,,,0
4861,블랙빈 라떼 ICE,390,239,,6.8,,25.5,,,0
4862,딸기 스무디,390,297,,3,,47.7,,,1.3
4863,키위 스무디,390,306,,3,,40.4,,,1
4864,망고 스무디,390,297,,3,,45.9,,,0.5
4865,블루베리 스무디,390,315,,3,,47.7,,,1
4866,버터갈릭 포테이토 S,170,390,,3,,3.5,,,5
4867,버터갈릭 포테이토 L,240,780,,6,,7,,,10
4868,치즈갈릭 포테이토 S,170,390,,3.1,,3.5,,,5
4869,치즈갈릭 포테이토 L,340,780,,6.2,,7,,,10
4870,오리지널 포테이토 S,150,324,,3.9,,0.7,,,4
4871,오리지널 포테이토 L,300,649,,7.8,,1.3,,,7.9
4872,고르곤졸라 포테이토 S,172,408,,9.9,,0.7,,,7.1
4873,고르곤졸라 포테이토 L,344,815,,19.8,,1.3,,,14.2
4874,칠리치즈 포테이토 S,181,385,,6.9,,3.4,,,6.3
4875,칠리치즈 포테이토 L,362,769,,13.9,,4.9,,,12.6
4876,사워크림 포테이토 S,181,471,,6.5,,4.5,,,8.1
4877,사워크림 포테이토 L,362,943,,13,,9.1,,,16.2
4878,스위트 칠리 포테이토 S,171,370,,3.8,,13.9,,,4
4879,스위트 칠리 포테이토 L,342,740,,7.6,,27.8,,,8
4880,할라치뇨치즈 포테이토 S,183,365,,5.3,,2.4,,,5.9
4881,할라치뇨치즈 포테이토 L,366,729,,10.6,,4.8,,,11.9
4882,어니언 포테이토 S,176,394,,3.9,,3.5,,,5
4883,어니언 포테이토 L,352,788,,7.9,,7.1,,,10.1
4884,치즈시즈닝 포테이토 S,150,313,,3.7,,0.7,,,4
4885,치즈시즈닝 포테이토 L,300,625,,7.4,,1.3,,,7.9
4886,허니버터 시즈닝 포테이토 S,150,313,,3.7,,0.7,,,4
4887,허니버터 시즈닝 포테이토 L,300,625,,7.4,,1.3,,,7.9
4888,오렌지에이드,390,136,,2,,12,,,0
4889,레몬에이드,390,155,,0,,20.4,,,0
4890,자몽에이드,390,116,,2,,4,,,0
4891,청포도 에이드,390,183,,0,,28,,,0
4892,치즈스틱 S,75,184,,13.5,,234,,,5.2
4893,치즈스틱 L,150,369,,27,,4.9,,,10.4
4894,미니츄러스 S,73,133,,3,,0,,,0
4895,미니츄러스 L,146,266,,6,,0,,,0
4896,어니언링 S,115,365,,4.9,,2.7,,,3.7
4897,어니언링 L,230,729,,9.8,,5.3,,,7.4
4898,치킨텐더 S,113,233,,13.3,,0.7,,,3.7
4899,치킨텐더 L,226,465,,26.7,,1.3,,,7.3
4900,크림치즈 프레즐,99,250,,7,,5,,,3
4901,벨지움 와플,75,346,,6.1,,21.8,,,4.9
4902,플레인 베이글,113,317,,12,,12.4,,,1.6
4903,콘덕(오리지널/체다치즈),143,395,,12.7,,6,,,5.3
4904,페퍼소시지,99,250,,14.6,,0.9,,,6.3
4905,흑당소보루,85,295,,6,,20,270,,3.2
4906,자꾸 생각나는 갈릭바게뜨,45,200,,3,,6,220,,4.9
4907,쫄깃한 왕꽈배기,110,410,,6,,14,420,,3.4
4908,흑당 가득 품은 호떡,105,330,,7,,16,390,,3.5
4909,베사멜버섯치즈빵,70,175,,6,,2,340,,2
4910,새우감자봉,95,360,,6,,8,360,,3.1
4911,썸머 초코바나나번,80,255,,6,,13,230,,6
4912,토종효모 참 고소한 곡물식빵,100,310,,9,,7,470,,3.7
4913,토종효모 호두브레드,100,315,,10,,6,540,,1.4
4914,강원도 찰옥수수소보루크림빵,80,315,,5,,15,210,,8
4915,초코 왕소라빵 플러스,75,240,,5,,11,190,,4.1
4916,미니 통밀후르츠 브레드,115,320,,8,,28,560,,0
4917,토종효모 참깨브레드,100,305,,10,,6,360,,2.4
4918,단팔 소보루빵 플러스,105,335,,8,,23,260,,3.4
4919,달콤한 꿀도넛,35,90,,1,,5,100,,0.8
4920,시나몬롤식빵,108,415,,6,,30,330,,9
4921,미니 올리브 브레드,100,240,,7,,0,630,,0
4922,블루베리파이,95,390,,5,,22,330,,11
4923,후레쉬크림샌드빵,125,455,,9,,16,420,,11
4924,무설탕 멀티그레인 토스트,100,305,,11,,0,500,,3.2
4925,크림치즈시나몬롤,110,430,,10,,9,210,,8
4926,골든스윗토스트,100,290,,8,,10,520,,2.7
4927,꽃맛살고로케,110,400,,7,,5,470,,3.4
4928,꿀슈크림빵,84,215,,5,,16,180,,2.8
4929,명품 잡채고로케,120,400,,7,,7,560,,3.2
4930,몬스터 치즈번,100,350,,6,,12,290,,15
4931,찰진 호박 찜케익,100,300,,4,,25,340,,0.7
4932,64겹 골든페스츄리,98,375,,7,,13,425,,8
4933,쫄깃한 토종효모빵(미니),90,220,,6,,4,400,,1.3
4934,오리엔탈 치킨봉,95,320,,8,,9,590,,3.6
4935,토종효모 통밀가득 로만밀브레드,100,335,,9,,14,400,,2.7
4936,크림치즈롤파이,17,70,,1,,2,80,,2.7
4937,모닝바게뜨,95,250,,9,,0,480,,0
4938,미니크라상,18,80,,1,,2,80,,2.8
4939,쫄깃한 토종효모빵,125,305,,8,,5,550,,1.8
4940,옛날 왕슈크림도넛,95,295,,6,,8,270,,3.1
4941,건포도 토종효모빵,100,240,,6,,10,360,,1.2
4942,토종효모 참 부드러운 생크림 식빵,100,305,,8,,11,410,,3.5
4943,호밀호두빵(대),83,255,,7,,5,380,,1.6
4944,토종효모 건강한 로만밀 클래식,100,285,,9,,9,440,,1.8
4945,포켓샌드 사과,100,300,,5,,20,260,,6
4946,토종효모 쫄깃한 토스트,100,255,,8,,6,430,,2
4947,그린티 본델리슈,100,280,,7,,39,85,,1.6
4948,쫄깃한 피자빵,110,290,,5,,6,520,,4.8
4949,뽀드득 그릴 소시지,100,245,,10,,6,550,,5
4950,치즈파니니,89,235,,6,,4,390,,3
4951,촉촉함을 담은 쫄깃한 식빵,86,240,,7,,2,320,,2.7
4952,담백하고 쫄깃한 뜯어먹는 식빵,87,230,,6,,5,360,,3
4953,돌돌 말린 소시지도넛,85,330,,8,,6,450,,6
4954,플레인 베이글,75,220,,6,,3,410,,1.2
4955,데니쉬식빵,105,315,,7,,3,420,,4
4956,스위트 밀크식빵,135,460,,12,,25,560,,4
4957,모닝토스트,100,375,,8,,5,400,,9
4958,야채빵,90,205,,6,,7,375,,2.6
4959,사각피자빵,135,355,,9,,14,620,,4.8
4960,찹쌀도넛,95,300,,5,,17,190,,1.2
4961,모찌모찌 치즈스틱,30,105,,1,,2,120,,1.2
4962,크림치즈찹쌀도넛,55,200,,3,,8,170,,3.6
4963,아몬드모닝,130,505,,11,,7,530,,12
4964,오리지널머핀,75,316,,4,,38,166,,8
4965,진도해풍맞은쑥빵,80,192,,5,,14,335,,0.9
4966,토종효모 순수(秀)담백,100,255,,8,,5,430,,1.1
4967,정통크라상,53,235,,4,,5,220,,9
4968,블루베리머핀,75,300,,0,,20,150,,1.5
4969,토종효모 그대로토스트,100,325,,8,,4,480,,7
4970,강원도 옥수수로 만든 옥수수빵,80,176,,4,,12,550,,0.9
4971,찹쌀페스츄리도넛,55,280,,3,,7,180,,6
4972,크림치즈곡물페스츄리,60,240,,5,,6,230,,10
4973,소시지조리빵,80,260,,9,,6,380,,6
4974,블루베리베이글,75,210,,5,,4,370,,1.1
4975,꽈배기도넛,55,245,,4,,8,230,,2.6
4976,치즈 인 치즈,85,245,,8,,3,520,,2.4
4977,촉촉한 치즈케익,80,270,,4,,13,80,,4.3
4978,통곡물브레드,100,280,,9,,9,460,,0
4979,토종효모 우리쌀 식빵,70,185,,6,,1,320,,1.1
4980,초코칩트위스트,68,240,,4,,9,240,,8
4981,미니 통밀 후르츠 브레드,115,320,,8,,28,560,,0
4982,토종효모 호두 호밀식빵,100,280,,10,,5,430,,1.6
4983,바게뜨,53,145,,5,,0,280,,0
4984,미니찹쌀도넛,35,130,,2,,6,105,,0
4985,블루베리크림치즈페스츄리,65,255,,4,,9,260,,9
4986,별난고구마찰스틱,50,160,,2,,9,130,,0.9
4987,크로크무슈,85,205,,10,,2,430,,6
4988,토종효모 단호박검은깨식빵,100,280,,8,,8,410,,1.9
4989,토종효모 옥수수 식빵,100,275,,9,,6,480,,2
4990,초코츄잉스타,54,240,,2,,5,115,,7
4991,미니초코칩트위스트,15,55,,1,,2,55,,1.7
4992,햄에그 고로케,110,445,,8,,6,420,,5
4993,초코소보루빵,65,225,,5,,11,200,,3
4994,목초란으로 만든 핑거스틱,100,380,,9,,16,360,,7
4995,추억의 소시지빵,110,360,,9,,9,555,,7
4996,쏘야고로케,100,345,,7,,7,470,,3.8
4997,단팥크림 코팡,85,230,,5,,16,180,,4.5
4998,144겹 파이만주,40,160,,3,,10,160,,4.2
4999,까망베르 치즈후레쉬번,140,480,,11,,20,530,,10
5000,치즈소시지페스츄리,105,405,,9,,6,620,,13
5001,갈릭페스츄리식빵,80,330,,6,,7,390,,11
5002,부드러운 연유브레드,80,315,,6,,11,290,,9
5003,딸기에 물든 치즈달,70,205,,5,,9,240,,5
5004,순수秀우유크림빵,80,190,,5,,8,230,,2.9
5005,포켓샌드딸기요거티,80,275,,5,,8,260,,9
5006,포켓샌드 땅콩,80,285,,6,,6,260,,8
5007,고구마건포도롤,108,380,,9,,16,440,,5
5008,크림치즈호두빵,90,295,,8,,9,340,,6
5009,밤롤브레드,90,275,,7,,8,350,,0.6
5010,진한 초코브레드,69,250,,5,,14,160,,6
5011,커피번,47,190,,3,,6,150,,7
5012,쫀득쫀득한 찰깨빵,55,205,,2,,4,360,,2.7
5013,우리찹쌀 모카 찰떡빵,70,185,,5,,4,320,,1.7
5014,구름크림빵,60,230,,4,,10,170,,6
5015,모카빵,73,245,,5,,14,240,,3
5016,초코소라빵,50,160,,3,,7,130,,2.7
5017,땅콩크림빵,85,330,,7,,16,220,,6
5018,모카크림빵,65,250,,4,,11,220,,7
5019,한입에두번반한 단팥크림빵,80,255,,4,,16,170,,6
5020,단팥빵,110,275,,8,,18,190,,2.5
5021,소보루빵,85,330,,7,,16,220,,6
5022,골든 크림 메론빵,100,320,,5,,16,240,,3.6
5023,순수(秀) 우유 후레쉬번,160,580,,11,,22,520,,10
5024,맘모스브레드,110,405,,8,,23,310,,7
5025,구운부추만두빵,85,220,,7,,7,300,,3
5026,단팥빵 플러스,125,310,,8,,27,250,,2
5027,쫄깃한 곡물 호떡,95,320,,8,,11,190,,2.8
5028,상큼한 크림빵,70,255,,4,,11,170,,8
5029,화이트 치즈볼,35,125,,2,,5,180,,2.7
5030,바나나 컵케익,88,285,,6,,18,170,,1.8
5031,슈크림빵,84,230,,6,,14,180,,3.4
5032,완두앙금빵,95,245,,6,,18,230,,2.6
5033,찹쌀앙금빵,85,290,,6,,25,230,,2.3
5034,코코넛 초코볼,31,110,,1,,6,130,,2.3
5035,쫄깃한 찰떡맘모스,80,275,,5,,11,200,,4.8
5036,카스테라구마,105,335,,5,,13,230,,13
5037,스트로베리 요거트무스,180,460,,7,,34,180,,16
5038,스트로베리 요거트무스 케이크,100,245,,4,,22,90,,8
5039,상큼한 청포도 케이크,100,305,,3,,15,100,,8
5040,키즈스토리 케이크,60,240,,3,,11,90,,8
5041,바스크 치즈케이크,100,305,,7,,16,210,,8
5042,리얼캐롯,100,360,,4,,29,150,,7
5043,러브러브초코,60,250,,3,,13,95,,8
5044,진한 가나슈 쇼콜라 케이크,100,370,,5,,15,110,,16
5045,진한 마스카포네 티라미수 미니,190,34,,5,,32,55,,11
5046,진한 가나슈 쇼콜라,100,365,,5,,16,120,,16
5047,진한 마스카포네 티라미수,100,170,,3,,17,30,,5
5048,꽃밭에서 붕붕벌,55,230,,2,,11,90,,8
5049,리얼캐롯 케이크,100,360,,4,,28,150,,6
5050,마카롱쇼콜라,70,250,,4,,17,120,,7
5051,스페셜2호,70,300,,3,,13,160,,9
5052,에뚜아르쇼콜라,70,270,,3,,13,85,,6
5053,축하3호,100,420,,5,,26,140,,10
5054,스트로벨벳치즈케이크,100,305,,11,,60,240,,10
5055,치즈가 두번 반한 딸기, 초코 케이크,100,280,,5,,9,140,,9
5056,카카오초코앤딸기,50,310,,2,,19,60,,8
5057,까망베르&초코브라우니,110,410,,7,,16,220,,16
5058,벨기에 밀크쇼콜라,70,270,,4,,17,115,,8
5059,딸기&치즈케이크,110,290,,5,,16,170,,12
5060,벨기에밀크쇼콜라 7호,70,260,,5,,16,130,,7
5061,벨기에 화이트초코6호,65,260,,3,,17,110,,8
5062,스트로베리 퀸 (Queen),1655,290,,4,,20,80,,12
5063,호두아몬드커플,70,300,,4,,16,85,,7
5064,스트로베리 서프라이즈,100,255,,3,,14,105,,5
5065,호두아몬드파티,65,270,,4,,13,95,,8
5066,순수秀우유케이크,100,300,,4,,11,65,,14
5067,BT21 세븐컬러스케이크 (7colors),100,325,,5,,23,110,,10
5068,내가찾던 카페모카 커플,60,240,,3,,17,90,,8
5069,가나슈 조각케이크,100,355,,4,,16,75,,6
5070,내가찾던 카페모카 가족,60,240,,3,,17,90,,8
5071,치즈가 반한 티라미수,100,280,,5,,16,160,,9
5072,오후의 마카롱모카,70,260,,3,,16,130,,8
5073,초코반딸기반케이크,100,350,,4,,17,70,,13
5074,마카롱모카파티,70,260,,3,,15,130,,8
5075,마이넘버원2,100,343,,4,,30,70,,11
5076,블루베리요거트 듬뿍,100,308,,4,,17,115,,11
5077,티라미수 오리지날레,100,350,,6,,20,120,,13
5078,블루밍러브케이크,70,200,,3,,7,75,,4
5079,가나슈생크림 조각케이크,100,330,,4,,20,80,,14
5080,초코앤화이트마블쉬폰,100,320,,4,,23,150,,12
5081,치즈 조각케이크,90,265,,5,,17,165,,9
5082,촉촉하고부드러운초코쉬폰,100,310,,4,,21,160,,9
5083,딸기요거트케이크,100,270,,3,,16,130,,10
5084,라인프렌즈 브라운,65,260,,3,,12,85,,8
5085,블루베리요거트 조각케이크,90,270,,6,,18,120,,8
5086,쿠키앤크림케이크,70,225,,3,,10,70,,7
5087,무지개와 노래하는 뽀로로,70,280,,3,,17,75,,8
5088,라인프렌즈 코니,65,260,,2,,12,80,,8
5089,베리베리 생크림 조각케이크,100,280,,4,,22,75,,10
5090,블루베리쉬폰,70,215,,2,,14,80,,9
5091,꼬마버스 타요,70,280,,3,,18,75,,7
5092,체크무늬 조각케이크,105,335,,6,,18,155,,15
5093,행복해 촉촉한 딸기 케이크,200,305,,3,,18,80,,11
5094,행복해 티라미수케이크,100,307,,5,,13,100,,6
5095,딸기마카롱 케이크,70,280,,3,,16,80,,8
5096,까망베르 초코브라우니케이크(까초),100,360,,6,,14,230,,14
5097,노래하는 뽀로로와 친구들,70,300,,4,,17,90,,6
5098,미니치즈케이크,100,293,,6,,20,170,,11
5099,치즈케이크,70,250,,5,,14,110,,2
5100,밤&자색고구마케이크,100,235,,4,,13,90,,3.9
5101,부드러운호박고구마 조각케이크,110,280,,4,,15,50,,10
5102,고구마케이크,100,225,,2,,14,65,,6
5103,부드러운호박고구마 케이크,70,215,,2,,9,42,,7
5104,사파리 친구들,100,420,,5,,27,150,,9
5105,부드러운 녹차고구마,70,210,,3,,9,75,,5
5106,콩순이공룡송케이크,100,420,,5,,23,140,,9
5107,이집트에 간 트래블러 뽀로로,100,415,,5,,26,130,,11
5108,타이니소어GO공룡메카드,100,400,,5,,30,140,,7
5109,바나나 속 깜짝 초코,100,395,,4,,36,140,,7
5110,시크릿쥬쥬 별의여신 케이크,100,370,,4,,30,150,,5
5111,프랑스에 간 트래블러 뽀로로,100,405,,5,,29,140,,6
5112,리얼 후레쉬 베리 케이크 (L),100,255,,3,,15,75,,4.5
5113,놀이동산 타요와 행복한 시간,100,410,,5,,28,140,,6
5114,브라운과 코니의 하트시그널,100,420,,4,,30,140,,6
5115,리얼 후레쉬 클래식 케이크 (L),100,275,,3,,14,80,,5
5116,리얼 쁘띠 블루베리 쉬폰,100,205,,3,,16,120,,11
5117,시간의정성 진(眞)카스테라,100,270,,6,,44,55,,1.2
5118,3mm 황금비율로 바삭하고 고소한 전병세트,100,270,,7,,26,250,,1.1
5119,포도 카스텔라,100,320,,6,,23,150,,4.8
5120,화과자명가(대),100,340,,9,,33,140,,1.4
5121,초코파운드케익,100,390,,5,,17,170,,11
5122,피크닉롤,100,320,,5,,23,155,,6
5123,바삭한 우리 찹쌀 모나카,31,95,,2,,15,10,,0
5124,명가명품 우리 벌꿀 카스텔라,100,290,,6,,38,80,,1.6
5125,제주 녹차 롤케익,100,310,,6,,27,130,,2
5126,명가명품 제주 녹차 카스텔라,100,290,,7,,38,90,,1.6
5127,명가명품 제주 천혜향 카스테라,100,275,,6,,36,80,,1.5
5128,플레인스콘,75,275,,5,,6,150,,8
5129,실키롤케익,100,340,,6,,24,160,,5
5130,월병명가,70,255,,6,,20,45,,2.7
5131,콰트로 치즈 스콘,75,270,,7,,6,280,,8
5132,프렌치구움과자,180,750,,0,,0,,,0
5133,호두파운드케익,100,395,,6,,20,230,,7
5134,앙버터 스콘,120,470,,6,,12,545,,18
5135,정통 파운드케익,100,390,,5,,23,190,,8
5136,미니 흑당 카스테라,150,420,,10,,58,125,,2.5
5137,무지개 카스테라,100,320,,6,,24,135,,2.5
5138,호두파이,64,275,,5,,16,100,,4.5
5139,흑당 라떼 카스테라,75,250,,5,,19,130,,2.8
5140,벨지엄 쿠키세트,55,289,,3,,23,79,,9
5141,산딸기 듬뿍 롤케익,100,315,,6,,28,130,,4
5142,마블 케이크,100,395,,5,,24,230,,11
5143,카페모카롤케익,100,355,,6,,23,130,,6
5144,카페모카 케이크,60,210,,4,,13,120,,2.5
5145,엔젤 케이크,60,200,,4,,14,120,,3
5146,미스 베어,30,120,,1,,8,70,,3.7
5147,미니바움쿠헨,25,90,,1,,6,15,,1.7
5148,쉬림프 토마토 포카챠,175,340,,15,,5,490,,5
5149,3가지 맛 굿모닝샌드위치,245,500,,11,,18,790,,6
5150,치킨 로제 파스타,230,510,,15,,6,890,,12
5151,통오트밀빵으로 만든 에그포테이토샌드위치,170,400,,13,,7,830,,4.3
5152,단백질 듬뿍 로스트 치킨 샐러드 Mini,100,110,,5,,4,270,,1.2
5153,치즈 불고기 도리아,200,365,,11,,5,540,,6
5154,햄치즈 잉글리쉬 머핀,155,350,,16,,3,800,,5
5155,바싹 불고기포카챠,165,370,,17,,4,600,,6
5156,모짜렐라 토마토 파스타,275,310,,12,,90,1160,,6.2
5157,토마토를 올린 햄치즈크라상,135,400,,10,,5,780,,12
5158,호밀 샌드위치,205,405,,14,,7,930,,4.8
5159,트러플오일 크로크무슈,110,235,,9,,2,530,,4.5
5160,크랜베리 치킨호밀샌드위치,200,435,,14,,10,750,,2.4
5161,에그샐러드샌드위치,200,430,,14,,9,910,,4.8
5162,디럭스 샌드위치,250,500,,17,,12,1210,,5
5163,또띠아 치킨텐더 샌드위치,225,480,,16,,9,870,,3.9
5164,햄&코올슬로 샌드위치,220,470,,15,,10,1040,,8
5165,런치 플러스 샌드위치,255,530,,13,,13,890,,13
5166,오리지널 시저 샐러드,240,385,,16,,3,860,,5
5167,소시지 또띠아,160,430,,16,,6,920,,12
5168,오리지널 시저 샐러드 Mini,125,225,,2,,11,520,,3.2
5169,에그쉬림프,210,425,,18,,9,850,,5
5170,통밀 디럭스샌드위치,250,500,,17,,12,1210,,5
5171,케이준치킨샐러드,230,365,,15,,10,580,,2.1
5172,과일컵샐러드,175,60,,1,,11,65,,0
5173,쉬림프콥샐러드,180,260,,10,,2,380,,3.2
5174,부드러운 마요 에그 샐러드,65,45,,4,,0,160,,0.8
5175,담백한 옥수수 감자 샐러드,60,135,,1,,3,140,,1
5176,와사비크랩볼,205,470,,14,,14,950,,6
5177,베리&리코타치즈샐러드(M),175,210,,7,,16,280,,3.1
5178,미니버거,280,570,,18,,17,1050,,8
5179,코코넛 쉬림프 샐러드,175,305,,7,,9,470,,2.9
5180,클래식 시저 샐러드,195,350,,14,,2,740,,5
5181,BLT 샌드위치,210,375,,14,,2,680,,3.4
5182,쫄깃한 토종효모빵 햄치즈샌드위치,100,190,,8,,2,430,,2.2
5183,매콤 닭강정 샌드위치,145,370,,10,,12,890,,4.2
5184,B.E.L.T 샌드위치,210,385,,11,,11,970,,4
5185,시저치킨 샐러드랩,270,575,,17,,2,1140,,7
5186,케이준치킨 샐러드랩,230,490,,13,,11,790,,3.7
5187,통살 치킨버거,205,455,,19,,10,860,,5
5188,햄치즈 바게뜨,115,260,,8,,3,680,,2.4
5189,불고기 바게뜨,115,215,,6,,3,530,,0
5190,치킨클럽 3단 샌드위치,150,310,,12,,7,640,,2.2
5191,미니버거 믹스박스,280,4350,,12,,25,760,,4.7
5192,클래식 핫도그,120,275,,8,,12,700,,4.3
5193,멜팅치즈 핫도그,130,310,,11,,11,800,,6
5194,고메 마카롱 (토마토바질),31,110,,2,,12,12,,2.2
5195,그랑데 리얼가나슈,70,205,,3,,8,40,,9
5196,건강한 목초란으로 구운 에그타르트,50,135,,2,,6,110,,4
5197,고메 마카롱 (꿀자몽),31,110,,2,,12,10,,2.4
5198,뽀로로 얼큰쿠키,93,360,,4,,34,270,,10
5199,고메 마카롱 (망고패션코코),31,120,,2,,13,10,,2.6
5200,콰트로 치즈 범벅 타르트,45,150,,2,,8,85,,4.4
5201,초코가 달콤한 시간,60,210,,3,,11,85,,4.5
5202,후레쉬슈,23,85,,1,,2,20,,3
5203,민트머랭,13,25,,1,,5,15,,0
5204,순수(秀)벌꿀카스테라,155,475,,15,,29,170,,8
5205,리얼가나슈,33,120,,1,,2,25,,5
5206,크림치즈&인절미 타르트,47,185,,3,,10,100,,6
5207,도라야끼,55,155,,3,,23,60,,0.5
5208,팥빙슈,73,210,,3,,12,200,,5.3
5209,티라미수 타르트,48,195,,3,,8,35,,8
5210,호두듬뿍타르트,45,190,,3,,11,85,,4
5211,딸기 마카롱,17,60,,1,,7,5,,0.8
5212,초코 마카롱,17,70,,1,,6,10,,1.1
5213,바닐라 마카롱,17,70,,2,,6,4,,1.3
5214,보스턴 브라우니 타르트,55,230,,3,,12,50,,3.5
5215,블루베리 마카롱,17,60,,1,,7,5,,0.8
5216,유자 마카롱,17,60,,1,,7,8,,1
5217,그랑데마카롱 산딸기,36,140,,2,,17,10,,2.2
5218,조각호두파이,65,275,,5,,16,100,,4.5
5219,그랑데마카롱 바닐라카라멜,36,160,,2,,15,15,,4
5220,잉글리쉬 토피 쿠키,30,130,,2,,8,90,,2.5
5221,그랑데마카롱 패션후르츠,36,140,,2,,16,10,,2.2
5222,쿠키앤크림 마카롱,16,60,,1,,6,15,,1.4
5223,소피아토 웨이퍼 롤스 113g,24,126,,1,,9,22,,1
5224,소피아토 웨이퍼 롤스 38g,38,200,,35,,12,35,,2
5225,다크초콜릿 마카다미아 쿠키,30,140,,2,,9,140,,2.5
5226,크랜베리 월넛 쿠키,30,130,,2,,10,110,,1
5227,핑크퐁 아기상어 쿠키,13,60,,1,,2,35,,1.8
5228,핑크퐁 엄마상어 쿠키,13,60,,1,,2,35,,1.8
5229,딸기머랭,11,15,,1,,3,10,,0
5230,코코넛머랭,12,25,,1,,5,25,,0
5231,레몬머랭,12,20,,1,,4,10,,0
5232,초코청크 쿠키,26,130,,1,,8,95,,3
5233,롱스틱파이,66,245,,2,,15,140,,6
5234,로투스 안나쿠키 (카푸치노),100,478,,5.3,,32.7,440,,9.5
5235,로투스 안나쿠키(오렌지),100,473,,5.3,,33,460,,9.1
5236,생감자로만든 스틱 포테이토 (클래식),30,165,,1,,1,140,,4.6
5237,생감자로만든 스틱 포테이토 (불고기버거맛),30,175,,2,,1,115,,37
5238,크롱 얼큰쿠키,93,410,,5,,26,250,,10
5239,자두 스파클링 에이드,355,150,,0,,40,,,0
5240,꽃빙수(딸기라떼),410,375,,4,,67,105,,5
5241,스트로베리스무디,400,285,,2,,66,45,,0
5242,아메리카노,250,10,,1,,0,,,0
5243,핫초코,255,246,,11,,15,131,,9
5244,카페라떼,270,147,,7,,10,115,,5
5245,따레몬 (따뜻하게 즐기는 레몬유자티),310,190,,0,,47,10,,0
5246,카푸치노,160,95,,5,,7,75,,3.3
5247,따자몽 (따뜻하게 즐기는 핫주스 자몽),280,193,,1,,44,32,,0.3
5248,카페모카,232,206,,7,,28,105,,4.3
5249,꽃빙수(딸기망고),410,360,,2,,67,35,,2
5250,따유자 (따뜻하게 즐기는 유자티),290,206,,1,,45,40,,0
5251,키위스무디,400,280,,2,,62,35,,0
5252,카라멜 마끼아또,246,229,,8,,14,140,,5
5253,딸기빙수,500,451,,6,,71,108,,4
5254,망고 소르베 빙수,420,341,,2,,72,62,,0
